subject,group,window_size,window_dur_s,strategy,attend_side,difficulty,score,r_att,r_ign,delta_r,correct,r_att_std,r_ign_std
sub-004,HI,2,100,average,,,,0.029837380437560457,0.057505066840130875,-0.02766768640257042,False,0.01746233045313773,0.0053328263895839854
sub-004,HI,2,100,average,,,,0.09710953077526371,0.03415791012734988,0.06295162064791383,True,0.06245607837958511,0.016193489825368765
sub-004,HI,2,100,average,,,,0.1101739068871688,0.05526402126754437,0.05490988561962443,True,0.0168536142936205,0.003456652296861356
sub-004,HI,2,100,average,,,,0.13545167039794936,0.009646471262093939,0.12580519913585542,True,0.007864350579412718,0.00235030249706201
sub-004,HI,2,100,average,,,,0.07028730939791909,0.0346787747091855,0.035608534688733595,True,0.016422793214502365,0.002552730093791384
sub-004,HI,2,100,average,,,,0.191297018991427,0.1470097427197277,0.044287276271699316,True,0.07648413405893402,0.036288815726591546
sub-004,HI,2,100,average,,,,0.045667725193238716,0.02950343530822285,0.016164289885015865,True,0.007106700701777165,0.0034182958488409507
sub-004,HI,2,100,average,,,,0.1257054357681832,0.03398380600965974,0.09172162975852345,True,0.06628365674886531,0.027309606662037602
sub-004,HI,2,100,average,,,,0.14644976830219741,0.06107790255344464,0.08537186574875277,True,0.011609550552892256,0.001152007637911106
sub-004,HI,2,100,average,,,,0.12621331353500528,0.16308657168306337,-0.036873258148058086,False,0.012699625086009421,0.04051022280878192
sub-004,HI,2,100,average,,,,0.042030865232919094,0.02626768172580363,0.015763183507115464,True,0.028285344220384874,0.02048698508167914
sub-004,HI,2,100,average,,,,0.02985051505390835,0.04531188789464993,-0.015461372840741582,False,0.024654640463061726,0.02773129684034824
sub-005,HI,2,100,average,,,,0.05214996218067646,0.05387947926249136,-0.001729517081814902,False,0.039521043018716485,0.001197005157463668
sub-005,HI,2,100,average,,,,0.07965572234199632,0.02668547836565973,0.05297024397633659,True,0.002161353139839728,0.00505014062085341
sub-005,HI,2,100,average,,,,0.023910035867684844,0.022381799724148825,0.0015282361435360187,True,0.0024367162447154617,0.000375756966446851
sub-005,HI,2,100,average,,,,0.09453562998046247,0.024202183717036793,0.07033344626342568,True,0.0335902981567441,0.00035571144503294787
sub-005,HI,2,100,average,,,,0.06261247005353472,0.06236972399517153,0.0002427460583631913,True,0.053603426156200326,0.03854229584223897
sub-005,HI,2,100,average,,,,0.11089094299792691,0.03564473126434413,0.07524621173358279,True,0.0657880043107492,0.01860384737684139
sub-005,HI,2,100,average,,,,0.07115613537539904,0.03684904331767104,0.034307092057728,True,0.05649823581581433,0.003928691581243093
sub-005,HI,2,100,average,,,,0.1892991213493036,0.06944008465501672,0.11985903669428688,True,0.06704839030802802,0.020256189002005553
sub-005,HI,2,100,average,,,,0.02891713585451855,0.04997857751165789,-0.021061441657139343,False,0.019759979672704982,0.009813088415284353
sub-005,HI,2,100,average,,,,0.07399233917160737,0.03635619952049231,0.037636139651115064,True,0.023378219016376562,0.020597644782018074
sub-005,HI,2,100,average,,,,0.09582476533208156,0.05912742285947999,0.03669734247260157,True,0.04701277428124486,0.05639784088894538
sub-005,HI,2,100,average,,,,0.042028883043372614,0.011443229494601017,0.030585653548771595,True,0.019439705137246313,0.004049142446157493
sub-005,HI,2,100,average,,,,0.04531839521629756,0.0616684890007071,-0.01635009378440954,False,0.011826347003856836,0.01784893941023815
sub-005,HI,2,100,average,,,,0.14981593340789684,0.09653438328834883,0.05328155011954801,True,0.017802713441099932,0.060325403509923145
sub-005,HI,2,100,average,,,,0.06043800008362059,0.0461845664262666,0.014253433657353987,True,0.038988165012819154,0.003932190176832974
sub-005,HI,2,100,average,,,,0.09967031052967179,0.015803078978524475,0.08386723155114731,True,0.07925470639506929,0.002956055395918248
sub-006,HI,2,100,average,,,,0.12132320890673923,0.03354675881571283,0.0877764500910264,True,0.0015485349032425405,0.02880073366430504
sub-006,HI,2,100,average,,,,0.07325354097431945,0.022854423128437395,0.05039911784588205,True,0.007505169757245092,0.009261035443845681
sub-006,HI,2,100,average,,,,0.11612693359890594,0.012084403682835346,0.10404252991607059,True,0.09171201071015399,0.012062111499434166
sub-006,HI,2,100,average,,,,0.06157653650010083,0.03774265449623487,0.023833882003865957,True,0.03485358375053497,0.012515099237153843
sub-006,HI,2,100,average,,,,0.04548263652662643,0.026701028641898363,0.018781607884728067,True,0.033922773394438895,0.017315636575854873
sub-006,HI,2,100,average,,,,0.12593237089657258,0.06308771025842397,0.06284466063814861,True,0.009362249918115184,0.010959541155219858
sub-006,HI,2,100,average,,,,0.10695393060228717,0.036122672221543466,0.0708312583807437,True,0.0344701732965556,0.0031232700492536958
sub-006,HI,2,100,average,,,,0.08150887526697528,0.10324852753073552,-0.021739652263760234,False,0.02766508972376556,0.014078454794303918
sub-006,HI,2,100,average,,,,0.1115994304447675,0.04476155101687591,0.0668378794278916,True,0.0207353942303704,0.03789261167140062
sub-006,HI,2,100,average,,,,0.11015506826126119,0.040645331890928955,0.06950973637033223,True,0.008744506018473402,0.018461060357174788
sub-006,HI,2,100,average,,,,0.023270932329763044,0.044312847878053965,-0.02104191554829092,False,0.014183733794433426,0.022909910288810977
sub-006,HI,2,100,average,,,,0.04143337227868304,0.10147166637544752,-0.060038294096764484,False,0.03593987157075896,0.014068606025368545
sub-006,HI,2,100,average,,,,0.04269952092095717,0.08557341932220223,-0.042873898401245066,False,0.026585791795345766,0.03628430378353639
sub-006,HI,2,100,average,,,,0.06751501579675581,0.13621675234010053,-0.06870173654334472,False,0.03212235020482166,0.045865993968479145
sub-006,HI,2,100,average,,,,0.09747198868320946,0.04183811108344464,0.05563387759976482,True,0.027714570986986944,0.00837483510995497
sub-006,HI,2,100,average,,,,0.04887276925514475,0.07558593036182368,-0.02671316110667893,False,0.023807593420450784,0.05477368442768355
sub-007,HI,2,100,average,,,,0.11746201004161104,0.042376124743111525,0.07508588529849952,True,0.07404063172853295,0.042102183913554504
sub-007,HI,2,100,average,,,,0.04527726424873324,0.09578144065536376,-0.05050417640663052,False,0.011533912651079958,0.01313446961140182
sub-007,HI,2,100,average,,,,0.05923623431088044,0.06018778879033289,-0.0009515544794524503,False,0.0015636335703783297,0.05669843296760388
sub-007,HI,2,100,average,,,,0.05833188014850534,0.05256951169047684,0.005762368458028501,True,0.004916295403172309,0.019620637730574268
sub-007,HI,2,100,average,,,,0.04519834537671644,0.005603998424579095,0.039594346952137344,True,0.025619714750119562,0.003940982087696599
sub-007,HI,2,100,average,,,,0.07827970335455976,0.0782061078772572,7.359547730256821e-05,True,0.042685088517266476,0.023883974676149482
sub-007,HI,2,100,average,,,,0.067895744624902,0.06495057906618977,0.002945165558712229,True,0.0015706118101829064,0.04009795440194137
sub-007,HI,2,100,average,,,,0.14878204640268675,0.033753050185892385,0.11502899621679435,True,0.070039814278846,0.028893988936860744
sub-007,HI,2,100,average,,,,0.10225084273388435,0.05868497823989875,0.0435658644939856,True,0.03916340632260956,0.018406637123084227
sub-007,HI,2,100,average,,,,0.04803433826397618,0.011292810433250571,0.03674152783072561,True,0.02623440374648591,0.0023668776420249183
sub-007,HI,2,100,average,,,,0.04473653757733761,0.03856702770104836,0.006169509876289246,True,0.008320775191856006,0.017439066798232004
sub-007,HI,2,100,average,,,,0.04949541638768632,0.03609289452552461,0.01340252186216171,True,0.028509814497570236,0.0047391559135351174
sub-007,HI,2,100,average,,,,0.06419115949898542,0.09839206188363059,-0.03420090238464517,False,0.009099029409262605,0.025730622699673085
sub-007,HI,2,100,average,,,,0.04632426333665317,0.09431032459938359,-0.04798606126273042,False,0.020281610709990808,0.006457455190690603
sub-007,HI,2,100,average,,,,0.04727104435199682,0.029936326838736208,0.01733471751326061,True,0.006453458005296144,0.02441164207586315
sub-007,HI,2,100,average,,,,0.08757316476930346,0.06800868151987903,0.019564483249424433,True,0.06410646199076463,0.01587642598228899
sub-008,HI,2,100,average,,,,0.11041707532803383,0.06113032389638663,0.049286751431647194,True,0.009799897220194406,0.002414036449687646
sub-008,HI,2,100,average,,,,0.05904209931586176,0.11079921621082421,-0.05175711689496245,False,0.0006251373299180976,0.02299572534709339
sub-008,HI,2,100,average,,,,0.05167858371684193,0.06136011078975486,-0.009681527072912928,False,0.0311880558699605,0.030839291798421646
sub-008,HI,2,100,average,,,,0.02647218753547096,0.08905210659598928,-0.06257991906051832,False,0.008720432544073205,0.063043645452979
