subject,group,window_size,window_dur_s,strategy,attend_side,difficulty,score,r_att,r_ign,delta_r,correct,r_att_std,r_ign_std
sub-011,HI,16,800,average,,,,0.06969182194877045,0.08060237200641197,-0.010910550057641522,False,0.04680738844998088,0.06583442881384301
sub-011,HI,16,800,average,,,,0.05960675063152518,0.07032001009353128,-0.010713259462006103,False,0.05285968293325347,0.04682623505795668
sub-012,HI,16,800,average,,,,0.06842500708508417,0.08000918532781871,-0.011584178242734541,False,0.055244139464297785,0.052066756677145234
sub-012,HI,16,800,average,,,,0.07812647593356573,0.06916159880380496,0.008964877129760768,True,0.044028325632251904,0.04027155097351253
sub-013,HI,16,800,average,,,,0.0630923254390805,0.05088091107489934,0.012211414364181161,True,0.04505546186870099,0.043166948421322314
sub-013,HI,16,800,average,,,,0.08015529633896173,0.051225897636574556,0.028929398702387178,True,0.054904478037446164,0.04027563972305266
sub-014,HI,16,800,average,,,,0.05162560385605408,0.04191800670952889,0.009707597146525193,True,0.03376037255483024,0.02796730888527646
sub-014,HI,16,800,average,,,,0.07638467193816964,0.04380065242334433,0.03258401951482531,True,0.04687449145717518,0.03698024297936095
sub-015,HI,16,800,average,,,,0.06426471497014608,0.053296754203399826,0.010967960766746249,True,0.0493425703364643,0.0370012740558682
sub-015,HI,16,800,average,,,,0.05886521850928969,0.053195121999365415,0.005670096509924276,True,0.04317463305864327,0.03560418335622421
sub-016,HI,16,800,average,,,,0.04529050557567889,0.09344652673687182,-0.04815602116119293,False,0.03453897318063578,0.060014881289783766
sub-016,HI,16,800,average,,,,0.0814387608022394,0.07290076285182409,0.008537997950415308,True,0.048386373473147795,0.04855606388677289
sub-017,HI,16,800,average,,,,0.07860520505664076,0.06878357586742227,0.009821629189218486,True,0.053318788500724086,0.05358628579608981
sub-017,HI,16,800,average,,,,0.06125135834458604,0.060870358990848375,0.0003809993537376641,True,0.04312122485352746,0.03606941868150402
sub-018,HI,16,800,average,,,,0.06416059846737895,0.07738911337670637,-0.013228514909327416,False,0.05047055210121031,0.0516239186640955
sub-018,HI,16,800,average,,,,0.09567952697238508,0.058293747041570976,0.0373857799308141,True,0.06420907444608429,0.03669749088669616
sub-019,HI,16,800,average,,,,0.07301292200516742,0.05734161690370558,0.015671305101461835,True,0.053263944172816206,0.041969174131445665
sub-019,HI,16,800,average,,,,0.07158773003883495,0.05752333823985059,0.01406439179898436,True,0.03335831132156065,0.045874022982964245
sub-020,HI,16,800,average,,,,0.09803305287390518,0.06522009041557629,0.03281296245832889,True,0.059432795754393655,0.04202958663545264
sub-020,HI,16,800,average,,,,0.10875884260088443,0.069209446296324,0.03954939630456043,True,0.07291130130269739,0.04568365607184222
sub-041,HI,16,800,average,,,,0.15455071310214102,0.046120348083948326,0.1084303650181927,True,0.08328281213040604,0.02297658842162272
sub-041,HI,16,800,average,,,,0.16271922940827213,0.0558557442856083,0.10686348512266383,True,0.07306511667264164,0.04426235616342817
sub-042,HI,16,800,average,,,,0.09024262323136784,0.05427972832716692,0.03596289490420092,True,0.04786213177156476,0.04079713318587762
sub-042,HI,16,800,average,,,,0.08465262127880527,0.06245523726650454,0.02219738401230073,True,0.0644113492713068,0.04034888909434534
