subject,group,window_size,window_dur_s,strategy,attend_side,difficulty,score,r_att,r_ign,delta_r,correct,r_att_std,r_ign_std
sub-014,HI,8,400,average,,,,0.05904488078545481,0.031572929332750105,0.02747195145270471,True,0.03433099589192555,0.019288410949538596
sub-014,HI,8,400,average,,,,0.07840189253972596,0.05600733003555028,0.02239456250417568,True,0.04350515361696637,0.044429808373663796
sub-014,HI,8,400,average,,,,0.07436745133661332,0.03159397481113836,0.04277347652547496,True,0.04993595047249075,0.02151889664569268
sub-015,HI,8,400,average,,,,0.045679180483079236,0.05219630103104636,-0.006517120547967124,False,0.04039654432981665,0.03439616333289871
sub-015,HI,8,400,average,,,,0.08285024945721292,0.05439720737575328,0.028453042081459642,True,0.05046437869118285,0.03940394037558172
sub-015,HI,8,400,average,,,,0.05915624230288088,0.05684600509116691,0.0023102372117139655,True,0.039496403360756695,0.028383704718381548
sub-015,HI,8,400,average,,,,0.05857419471569851,0.04954423890756393,0.00902995580813458,True,0.0465613854107083,0.04126770113159911
sub-016,HI,8,400,average,,,,0.033499824798108556,0.07384103911456089,-0.04034121431645233,False,0.029981701478698008,0.0440616171110544
sub-016,HI,8,400,average,,,,0.05708118635324923,0.11305201435918273,-0.055970828005933504,False,0.03476979445999732,0.06703279466198124
sub-016,HI,8,400,average,,,,0.11710280579156603,0.07796886318628647,0.039133942605279554,True,0.04345621704828597,0.04566365218795071
sub-016,HI,8,400,average,,,,0.04577471581291276,0.0678326625173617,-0.02205794670444894,False,0.015817435494311725,0.05078230269700508
sub-017,HI,8,400,average,,,,0.09456183161362358,0.06558921258451582,0.028972619029107763,True,0.06477004887959814,0.04163152159861005
sub-017,HI,8,400,average,,,,0.06264857849965795,0.07197793915032873,-0.009329360650670776,False,0.03132729353688794,0.06316160658705997
sub-017,HI,8,400,average,,,,0.07079473513451293,0.061765978077663236,0.00902875705684969,True,0.03727981188508176,0.03545309653860568
sub-017,HI,8,400,average,,,,0.05170798155465916,0.05997473990403351,-0.008266758349374348,False,0.04633512285988711,0.036653507427942475
sub-018,HI,8,400,average,,,,0.052129797800842675,0.09099805436665864,-0.03886825656581597,False,0.0334131282990542,0.06125342760101666
sub-018,HI,8,400,average,,,,0.0761913991339152,0.0637801723867541,0.012411226747161108,True,0.06073414020727596,0.0347515325398075
sub-018,HI,8,400,average,,,,0.10107530711592658,0.057978270397256816,0.04309703671866976,True,0.07519389769197957,0.04383077176781564
sub-018,HI,8,400,average,,,,0.09028374682884358,0.05860922368588513,0.03167452314295845,True,0.05033149456969091,0.02778625685423883
sub-019,HI,8,400,average,,,,0.057116364908287816,0.04044618403775929,0.016670180870528524,True,0.042755843161302244,0.037463170071260765
sub-019,HI,8,400,average,,,,0.08890947910204702,0.07423704976965187,0.014672429332395154,True,0.057798203416604396,0.03935000304075734
sub-019,HI,8,400,average,,,,0.07293412978770623,0.07143509437833949,0.0014990354093667446,True,0.03268454620777718,0.055597484631275416
sub-019,HI,8,400,average,,,,0.07024133028996367,0.04361158210136169,0.026629748188601976,True,0.033965404797771506,0.02703142160975981
sub-020,HI,8,400,average,,,,0.08853050810223295,0.07095854920895273,0.017571958893280226,True,0.06509264055745222,0.05039504450854404
sub-020,HI,8,400,average,,,,0.10753559764557744,0.05948163162219983,0.0480539660233776,True,0.05144770017551806,0.030454096207724577
sub-020,HI,8,400,average,,,,0.08700736213785432,0.06700860460013705,0.019998757537717265,True,0.05491218898890599,0.04765412551309567
sub-020,HI,8,400,average,,,,0.13051032306391455,0.07141028799251095,0.0591000350714036,True,0.08167321109816213,0.0435130989176766
sub-041,HI,8,400,average,,,,0.1482931132878112,0.04563867805161601,0.10265443523619519,True,0.0500967172868385,0.01786202991076368
sub-041,HI,8,400,average,,,,0.16080831291647085,0.04660201811628065,0.1142062948001902,True,0.10622644397186133,0.02713542161861842
sub-041,HI,8,400,average,,,,0.1548768729671579,0.07715331957999631,0.0777235533871616,True,0.08308018086033102,0.042269216091914516
sub-041,HI,8,400,average,,,,0.17056158584938638,0.03455816899122029,0.13600341685816608,True,0.06042930570417953,0.03499217470251195
sub-042,HI,8,400,average,,,,0.07899624186034113,0.05440861373168718,0.02458762812865395,True,0.0450982752109281,0.044257246613224874
sub-042,HI,8,400,average,,,,0.10148900460239453,0.05415084292264666,0.04733816167974787,True,0.0479035562411758,0.03701452487461742
sub-042,HI,8,400,average,,,,0.08748038998740858,0.060293801346167755,0.027186588641240822,True,0.06432669403191496,0.04798142177586165
sub-042,HI,8,400,average,,,,0.08182485257020197,0.0646166731868413,0.017208179383360667,True,0.06437179283728421,0.03073280423565326
