subject,group,window_size,window_dur_s,strategy,attend_side,difficulty,score,r_att,r_ign,delta_r,correct,r_att_std,r_ign_std
sub-035,NH,8,400,average,,,,0.06279517729717257,0.048788077283325265,0.014007100013847307,True,0.04167507022905118,0.04238057797380585
sub-036,NH,8,400,average,,,,0.05032682813708503,0.04495864044764577,0.005368187689439259,True,0.030260790980992817,0.026524840458460756
sub-036,NH,8,400,average,,,,0.03870157381089277,0.05004280842990645,-0.01134123461901368,False,0.0283791457042581,0.043119730787970864
sub-036,NH,8,400,average,,,,0.053792393607649126,0.05211583512710696,0.0016765584805421632,True,0.044163437676475625,0.029521968512942916
sub-036,NH,8,400,average,,,,0.09554274435524865,0.050177110938828096,0.04536563341642055,True,0.05019777487509798,0.05011258697529553
sub-037,NH,8,400,average,,,,0.11673399727312224,0.05441269987764141,0.062321297395480826,True,0.05530651548423114,0.04621909350530793
sub-037,NH,8,400,average,,,,0.08653636010575214,0.08373525537852602,0.0028011047272261114,True,0.062056214738801664,0.057979788311663526
sub-037,NH,8,400,average,,,,0.0828472648173718,0.08402866198219525,-0.0011813971648234473,False,0.060142303067704087,0.06592998350683765
sub-037,NH,8,400,average,,,,0.12903556863396887,0.04176690846972564,0.08726866016424323,True,0.06292268985983,0.042417263392677755
sub-038,NH,8,400,average,,,,0.08355756717309834,0.05661716353507234,0.026940403638026002,True,0.031466781534576146,0.034129817178216476
sub-038,NH,8,400,average,,,,0.1163298012364212,0.044187950426034774,0.07214185081038643,True,0.061904660289949814,0.03109809576983079
sub-038,NH,8,400,average,,,,0.07468846946403235,0.06370404686151951,0.010984422602512839,True,0.05537827229222527,0.04443803178955377
sub-038,NH,8,400,average,,,,0.0541855352814956,0.036246891689550226,0.017938643591945372,True,0.04696348843139363,0.02171380745503007
sub-039,NH,8,400,average,,,,0.05105088425947006,0.06986373891091785,-0.01881285465144779,False,0.030647622269808404,0.03863629491603206
sub-039,NH,8,400,average,,,,0.035295282185144605,0.06915077638430711,-0.033855494199162506,False,0.030433942698906955,0.035281751181363896
sub-039,NH,8,400,average,,,,0.06041119637387288,0.045961318793297415,0.014449877580575463,True,0.04192445024400804,0.02542032121040918
sub-039,NH,8,400,average,,,,0.045868417095637534,0.04905867117247631,-0.003190254076838775,False,0.04229787774276721,0.037279113284220664
sub-040,NH,8,400,average,,,,0.16450449781565385,0.06659843439646282,0.09790606341919103,True,0.07674512771329212,0.03680986059350863
sub-040,NH,8,400,average,,,,0.1422592800102542,0.07291884438405793,0.06934043562619627,True,0.04890331879540542,0.0359550426302442
sub-040,NH,8,400,average,,,,0.15036991829677357,0.04817291728002056,0.10219700101675301,True,0.03856976039875548,0.036748128649447764
sub-040,NH,8,400,average,,,,0.12176535883015038,0.05064011061677538,0.071125248213375,True,0.044394356118867696,0.036639451347611124
sub-043,NH,8,400,average,,,,0.11144827858973688,0.06472675907127541,0.04672151951846147,True,0.07541094455824968,0.03910195587402087
sub-043,NH,8,400,average,,,,0.1310714955404944,0.060913964572888946,0.07015753096760546,True,0.08890021050699944,0.049914347647739825
sub-043,NH,8,400,average,,,,0.11084595402615104,0.07186219940690153,0.03898375461924951,True,0.06923122234695143,0.053806795912954716
sub-043,NH,8,400,average,,,,0.13844351158529425,0.0507294276303865,0.08771408395490775,True,0.06029082859293692,0.02621271650630952
sub-044,NH,8,400,average,,,,0.07119610070888524,0.04226904952107581,0.02892705118780943,True,0.059279740195753924,0.0348770916353473
sub-044,NH,8,400,average,,,,0.05077551812042271,0.09686989509790028,-0.04609437697747757,False,0.035678443400857074,0.04792031896282453
sub-044,NH,8,400,average,,,,0.06328102342644745,0.051422789145300477,0.011858234281146976,True,0.04150604512207026,0.028929231677212588
sub-044,NH,8,400,average,,,,0.03925694994900276,0.07608204575293254,-0.03682509580392978,False,0.03620593353909908,0.06034350457358975
